name,name2,202208人気度,202208知名度,202302人気度,202302知名度,202208DA,202209DA,202210DA,202211DA,202212DA,202301DA,202302DA,202208BR,202209BR,202210BR,202211BR,202212BR,202301BR,202302BR
イモトアヤコ,イモトアヤコ,35.2,97.7,36.5,97.5,15537,25072,11718,24323,9086,9599,12917,9.43E-05,0.0002296526365,8.06E-05,0.0002959945565,5.24E-05,6.12E-05,0.0001850196134
井森美幸,井森美幸,20.9,86.5,23.2,85.8,7846,12238,11847,7822,6701,8492,6878,7.03E-05,0.0001119410238,6.16E-05,7.15E-05,4.07E-05,3.74E-05,5.56E-05
上戸彩,上戸彩,37,91.7,34.3,93.1,27501,28234,16667,18304,43095,32974,127069,0.0001634117494,0.0001520067505,9.99E-05,0.0001060169924,0.0004702193799,0.0001737710802,0.004105786413
上野樹里,上野樹里,28.7,79.5,27.4,77.2,19908,44419,26454,21506,17763,31502,16244,0.0001529639504,0.0008589260876,0.0004344673961,0.0004730677462,0.0004612376212,0.0005504536011,0.000465544066
宇賀なつみ,宇賀なつみ,6.2,39.6,5.3,40.7,21598,15487,18520,9241,36817,25361,26573,0.0001075734333,7.17E-05,8.74E-05,3.60E-05,0.0004088115652,0.0001240811769,0.0002329177978
宇垣美里,宇垣美里,4.8,32.2,6.2,31,14692,20194,15017,19908,13390,24804,16955,3.27E-05,6.90E-05,3.42E-05,7.62E-05,3.17E-05,5.97E-05,5.83E-05
臼田あさ美,臼田あさ美,6.7,30.8,3.5,29,10791,17658,6020,6751,5340,10248,21506,7.02E-05,0.0001073828992,2.68E-05,5.51E-05,3.88E-05,3.37E-05,0.0002065542557
宇多田ヒカル,宇多田ヒカル,39.1,93.5,39.5,94.9,74204,37927,36564,39419,61656,54223,37143,0.0008468444095,0.0002002165034,0.0007731121227,0.0002989345965,0.0006718826445,0.0005082054317,0.0006398924562
内田有紀,内田有紀,32,80,31.3,79.6,21720,22749,206836,51185,43861,57313,109353,0.001245487111,0.001417117077,0.03975691022,0.007171633956,0.008382723897,0.003874998614,0.01505142929
内田理央,内田理央,5.7,36.6,6.7,40.2,16881,14874,47567,35532,25297,30148,26137,3.83E-05,0.000108103398,0.0003426979523,0.0003088976208,0.0001131047313,8.82E-05,0.0001384647499
内山理名,内山理名,8.3,60.7,9.9,59.3,14123,9779,11583,49666,8628,11196,17600,2.68E-05,1.33E-05,2.03E-05,0.0004745514918,1.32E-05,1.22E-05,6.28E-05
榮倉奈々,榮倉奈々,28.1,81.9,29.7,81.1,55693,39919,17138,23265,15947,22564,13962,0.002198219007,0.001599608489,0.0005794792477,0.00128346608,0.0007368038861,0.0009905681495,0.0005611952597
江口のりこ,江口のりこ,27.8,73.5,23.7,71.7,32919,37229,17262,89425,10725,14171,20227,0.001229012587,0.0009403209375,9.89E-05,0.003658665846,7.84E-05,9.25E-05,0.0002147151729
蛯原友里,蛯原友里,11.2,69.9,8.3,71.3,8199,7315,61710,15968,7492,6425,4604,5.68E-05,4.99E-05,0.001200999473,0.0001905413488,7.31E-05,4.68E-05,4.78E-05
大久保佳代子,大久保佳代子,31.3,93.5,32.4,93.3,32379,18330,17137,14776,19527,17990,17831,0.001806764396,0.0007377894902,0.0004050520749,0.0005302552151,0.0008216274683,0.0004916613127,0.0006869898734
大坂なおみ,大坂なおみ,17.9,96.8,16.5,96.8,13421,15410,10516,10039,8578,112093,9030,3.18E-05,3.31E-05,2.67E-05,1.94E-05,1.30E-05,0.001219133035,3.07E-05
大沢あかね,大沢あかね,9.9,76.6,11.3,77.7,19960,14661,12782,7017,14830,9680,10134,0.0009466250527,0.0007999196629,0.0005924271852,0.0004307223141,0.001007937937,0.0003382213404,0.0005190012941
大島美幸,大島美幸,24.6,93.1,27.6,94.9,7604,6101,3899,2841,2725,6237,4082,0.0001351814904,0.0001156049788,4.53E-05,3.70E-05,3.18E-05,5.29E-05,0.0001016149309
大島優子,大島優子,22.1,87.6,18.9,89,48460,20977,46310,18745,20534,37690,18021,0.004134073887,0.001116639564,0.003182637625,0.001244238268,0.001123651602,0.001673772214,0.001277494648
大竹しのぶ,大竹しのぶ,20.7,92,21.6,90.3,8992,13692,13061,17769,13875,19777,15156,0.0003558372399,0.000551231551,0.0006710668957,0.00138268815,0.0007488334539,0.000772709121,0.0009032815339
大塚寧々,大塚寧々,15.6,71,18.2,69.7,10453,9892,13483,26539,182608,16558,7188,0.0001179693791,9.58E-05,0.0001537729585,0.001060368598,0.02455538525,0.0001397138967,7.86E-05
大友花恋,大友花恋,2.7,17,1.8,22.5,24637,35852,34675,18683,16872,16976,20680,0.0009649177882,0.001124073491,0.001493532837,0.0007252784795,0.0006697543311,0.0003522935498,0.0009035953231
大野いと,大野いと,1.1,13.8,1.8,14,5716,12276,8534,8035,4268,6483,38388,9.59E-06,2.78E-05,3.11E-05,1.72E-05,2.30E-05,1.06E-05,0.0003222910065
大原櫻子,大原櫻子,7.3,41.6,4.2,42.8,10444,9905,20041,8540,9202,16631,19583,3.03E-05,4.50E-05,0.0001289641136,7.70E-05,9.25E-05,9.92E-05,0.0003428929826
大政絢,大政絢,10.3,53.5,10.6,55.4,13386,8881,11561,11752,6154,10194,17973,0.0003699301554,0.0002393646299,0.0003556611001,0.0004429165914,0.000158300848,0.00018274079,0.0006356194503
岡崎紗絵,岡崎紗絵,6.4,15.4,5.1,14.7,124054,44256,16716,21955,17790,39986,19755,0.005138002759,0.001182696175,0.0003976478016,0.0005071551262,0.0004756161347,0.0006950300438,0.0004816986658
岡副麻希,岡副麻希,6.2,41.4,5.3,38.2,16763,19685,7930,4210,5009,7345,25855,3.77E-05,5.39E-05,9.52E-06,3.41E-06,4.43E-06,5.23E-06,0.0001354929923
岡田結実,岡田結実,12.7,73.6,13.1,73.3,14788,16737,8953,11772,10531,14677,12731,0.0001541935849,0.0002202240173,0.0001046666493,0.0001476598933,0.0001042783966,8.64E-05,0.0001316324412
岡本夏美,岡本夏美,0.7,3.4,0.9,5.1,9505,4417,4615,2708,2646,6251,3832,9.85E-05,3.11E-05,0.0001070555262,4.19E-05,2.56E-05,3.26E-05,2.58E-05
岡本玲,岡本玲,2.5,31.3,2.8,31.3,8373,8119,4756,8156,9087,16194,23828,1.93E-05,1.50E-05,1.45E-05,3.75E-05,4.21E-05,4.42E-05,0.000188929443
小川紗良,小川紗良,0.5,2.7,0.2,3,2047,3303,1647,1368,2710,7062,3717,8.95E-05,6.50E-05,1.85E-05,4.35E-05,7.40E-05,0.0001403108226,5.79E-05
奥貫薫,奥貫薫,6.4,31.3,6.4,31.7,19526,12070,8677,10019,5894,9411,13488,0.0001018444455,7.51E-05,3.23E-05,4.82E-05,1.81E-05,2.03E-05,8.83E-05
小倉優子,小倉優子,11.3,84.1,9.9,83.9,21709,12595,14409,10947,16523,12080,15326,0.0002598715709,9.31E-05,4.83E-05,3.47E-05,6.61E-05,3.53E-05,6.70E-05
押切もえ,押切もえ,5.1,76.6,4.8,76.3,7419,4233,13202,16896,6584,2844,5221,3.42E-05,1.88E-05,0.0001468007943,0.0001412976634,3.83E-05,1.10E-05,3.51E-05
乙葉,乙葉,13.6,68,14.3,66,7115,7648,9278,10765,9936,8308,5576,0.0002691982865,0.0002682009508,0.000385350978,0.0006172911219,0.0005174433766,0.0001979398571,0.0003298590914
小野花梨,小野花梨,1.6,8.3,2.1,7.4,18111,10588,5300,5497,4227,154966,152093,4.41E-05,1.56E-05,4.25E-06,5.81E-06,3.16E-06,0.00233005923,0.004688632595
おのののか,おのののか,5.1,70.3,5.7,74.7,15156,7273,3979,4883,5457,39969,4135,3.09E-05,7.36E-06,2.40E-06,4.59E-06,5.26E-06,0.0001550032056,3.47E-06
尾野真千子,尾野真千子,17,65,15.9,64.8,30579,13598,15609,10634,12026,14547,13353,0.0004741367737,8.08E-05,8.50E-05,6.96E-05,6.26E-05,4.50E-05,9.73E-05
皆藤愛子,皆藤愛子,8.5,56.1,10.8,58.9,18722,24594,20481,21401,29950,50996,13219,6.34E-05,0.000126767512,8.94E-05,0.0001351659227,0.0001585390985,0.0003146267866,5.05E-05
賀来千香子,賀来千香子,13.1,66.5,13.3,64.8,13041,13788,11744,14467,12448,21736,16410,0.0003190420775,0.0003580733552,0.0002555557977,0.0004838919979,0.0003964027403,0.0006164551485,0.0004842981929
筧美和子,筧美和子,8.1,53.6,7.6,53.3,30348,21054,26018,16695,11084,22938,24330,0.002349763098,0.001016294346,0.001554495666,0.001345576424,0.0004497422397,0.0006730224769,0.0015411138
柏木由紀,柏木由紀,9.9,77.5,6.7,75.2,29366,36616,29660,26294,26829,22055,16142,0.0007274720264,0.0007064675671,0.0003905317857,0.0004527494884,0.0003584477335,0.0002283630452,0.0002834391253
片桐はいり,片桐はいり,19.1,82.5,18.8,81.4,14310,13339,67524,6323,4035,5685,6837,3.01E-05,2.96E-05,0.0007138449203,7.69E-06,3.44E-06,4.09E-06,9.47E-06
かたせ梨乃,かたせ梨乃,15.4,77,18.1,76.3,9093,18762,11799,23471,29469,21570,11031,1.11E-05,4.90E-05,2.11E-05,0.0001059810362,0.0001534876824,4.51E-05,2.47E-05
片平なぎさ,片平なぎさ,13.3,73.1,16.3,72.7,12685,9142,8544,8773,10288,19841,34775,3.99E-05,2.62E-05,0.0001014124811,0.0001115389879,4.68E-05,0.0004018867729,0.0006822438241
片山友希,片山友希,0.7,1.9,0,1.9,35081,51504,6665,5222,4449,16721,12178,0.0001653074545,0.0003692196513,6.73E-06,5.25E-06,3.50E-06,2.71E-05,3.01E-05
加藤小夏,加藤小夏,0.9,1.6,0.2,1.1,3172,30856,40473,39224,7846,4190,2222,1.35E-06,0.0001325202178,0.000248102294,0.0002959843408,1.09E-05,1.70E-06,1.00E-06
門脇麦,門脇麦,14,57,15.6,64.2,15195,13877,69431,52214,41457,150301,94621,0.0002935750047,0.0001887016569,0.001320312227,0.002139756257,0.0005516828511,0.002853884659,0.002680364783
夏帆,夏帆,11.7,58.9,19.3,66,14503,26839,62083,211705,104200,101540,58869,0.0001256707171,0.0002404433192,0.00103247625,0.01118977926,0.002928246015,0.001540763832,0.001252888109
上白石萌歌,上白石萌歌,19.3,79.6,16.5,78.1,46917,37126,29263,17342,20339,74270,28693,0.003450425524,0.002311723638,0.001972773829,0.001133931407,0.001734493489,0.006429866747,0.003220205417
上白石萌音,上白石萌音,24.6,84.4,22.7,82.8,57799,39803,42787,34333,60473,93789,47400,0.004568035036,0.002708495134,0.003239982176,0.002581252359,0.005998953205,0.008940075507,0.006041009565
茅島みずき,茅島みずき,0.7,3.7,0.4,3.7,8348,3678,8038,2341,7214,39505,3206,9.36E-06,1.88E-06,9.79E-06,1.05E-06,9.20E-06,0.0001514252317,2.08E-06
河合優実,河合優実,0.2,1.8,0.2,0.9,11295,20402,8601,7902,7928,10514,11544,6.28E-05,0.0001373480281,4.08E-05,5.44E-05,9.68E-05,0.0001092565481,0.0001396584501
川栄李奈,川栄李奈,18.2,69.2,18.8,71.2,20829,35981,49036,38481,18548,33113,14520,0.0002551946406,0.000440297142,0.0008596669867,0.0006905704546,0.0002038417844,0.000331057421,0.0002401886331
河北麻友子,河北麻友子,16.3,78.2,15.4,75.2,14098,19603,23505,32886,22015,17137,21790,0.0001509206706,0.0002162017267,0.0002320763473,0.000707215041,0.0003201658878,0.000117718178,0.0005109928053
川口春奈,川口春奈,29.2,76.5,35.2,79.3,89852,54760,222379,144116,152642,74214,45017,0.00117467242,0.0004914065965,0.008265429983,0.00498154464,0.005130774125,0.000860145665,0.0005749073906
川島海荷,川島海荷,7.6,55.9,7.4,55.6,38704,14787,11104,13340,11257,54842,9645,0.002797521366,0.0008354472396,0.0006009031724,0.001097872663,0.0006914063754,0.003147817491,0.0006741649395
川津明日香,川津明日香,0.4,2.8,0.4,3,3530,2644,14977,6901,6013,14891,11010,1.67E-06,9.73E-07,0.0001438327672,5.69E-05,5.83E-05,9.58E-05,0.0001162293028
貫地谷しほり,貫地谷しほり,14.5,69.4,15.2,68,29710,25122,11438,6572,7812,10204,11040,0.0002662646573,0.0002900021765,8.47E-05,6.99E-05,4.53E-05,0.0001036644292,0.000113569725
菅野美穂,菅野美穂,30.6,85.1,29.6,82.7,35036,12878,13679,10993,13761,34632,16249,0.001195886982,0.0004543806535,0.0003449297869,0.0003892597742,0.0004854909804,0.0009346712864,0.0004065742792
菅野莉央,菅野莉央,0.5,2.3,0,2.3,2017,5612,32144,26481,18523,4687,4241,5.46E-07,4.38E-06,0.0001564947687,0.0001349067678,6.06E-05,2.13E-06,3.65E-06
菊池桃子,菊池桃子,13.6,71.9,12.9,72.6,29435,11774,16597,74756,13126,28001,13666,0.0001200474904,2.31E-05,0.0001497520997,0.001097139245,3.41E-05,0.0001097363066,3.79E-05
岸井ゆきの,岸井ゆきの,7.6,26.2,11,33.8,21975,30378,215353,118370,86712,31175,38532,0.0002346944491,0.0003506720304,0.008902240435,0.003787436861,0.001633031235,0.0001563378985,0.0005728335149
貴島明日香,貴島明日香,10.4,36.5,11,42.7,50359,40157,29672,100403,108768,79040,23110,0.0003406455377,0.0002244529979,0.0001333501862,0.001939359642,0.002090956591,0.0006061609819,0.0001082499341
岸本加世子,岸本加世子,7.3,66.9,11,65.1,3321,2749,2529,10687,7330,7754,3997,1.48E-06,1.05E-06,9.69E-07,2.20E-05,9.50E-06,5.83E-06,3.24E-06
北川景子,北川景子,41.1,92.4,45.3,91.5,52291,28327,40044,33235,40670,140536,106319,0.007347533689,0.003198977397,0.00949292483,0.006272391986,0.007486633455,0.01940612038,0.02574254123
北乃きい,北乃きい,11.5,73.5,9.9,74.2,64621,25999,10790,15287,21343,56388,29495,0.0007250055287,0.0001428134696,3.02E-05,8.92E-05,0.0001352284975,0.0004417464569,0.0002346756573
吉瀬美智子,吉瀬美智子,26.2,75,24.8,75.8,18585,17210,70454,18903,19435,13927,10951,6.63E-05,5.70E-05,0.001020807446,0.0001036817884,0.0001149576251,6.00E-05,0.0001988626034
木南晴夏,木南晴夏,12.7,45.3,16.8,53.1,24341,21470,38483,22479,43031,113183,58068,0.002048393519,0.001777242939,0.003645421417,0.001967287116,0.004851959135,0.01055059844,0.009269454726
木村カエラ,木村カエラ,13.5,84.2,13.8,82.5,12504,11166,11954,10353,22988,25607,16913,0.0001241329888,0.0001139501567,0.0001100325748,0.0001699038022,0.0004206365942,0.0005621364235,0.0003232211365
木村多江,木村多江,25.8,80.2,24.8,81.4,13844,21244,16554,38642,42684,14982,9382,2.57E-05,6.28E-05,4.49E-05,0.0004132180185,0.0004732511951,3.26E-05,3.06E-05
木村文乃,木村文乃,21.8,69.6,23.7,71.3,49693,104264,159177,50368,32902,48741,38206,0.0006581215652,0.002544950342,0.005916866053,0.0009907625751,0.0004989801082,0.0005596111827,0.0007079236662
キムラ緑子,キムラ緑子,12.6,52.7,12.7,53.5,8436,13784,6940,13467,6665,6859,5969,2.83E-05,5.08E-05,1.74E-05,5.69E-05,2.46E-05,1.31E-05,1.93E-05
木村佳乃,木村佳乃,29.9,75.9,28.5,74.7,19375,19401,21177,21787,14080,54775,21063,0.0004391257077,0.0008887668662,0.001197800991,0.0007916093332,0.0006819022584,0.002020026094,0.0007888576376
きゃりーぱみゅぱみゅ,きゃりーぱみゅぱみゅ,12.6,92.4,15.6,93.3,16937,18684,36513,14562,14722,40326,18223,0.0001819471493,0.0001831145392,0.000304251642,6.42E-05,7.40E-05,0.0002008867311,0.0001366666246
清原果耶,清原果耶,14.5,46.7,18.8,51.5,36305,45059,213633,128427,78174,44377,24785,0.0004977379934,0.0008302111428,0.01245311631,0.005334296333,0.003169429029,0.0008160227703,0.0005041428261
桐谷美玲,桐谷美玲,20.4,80.2,20.9,80,20027,23134,24726,36325,20303,18788,15709,0.0008276437486,0.001069945454,0.0009685874815,0.002164017955,0.000836935303,0.0004907665182,0.0009348927948
草刈民代,草刈民代,10.1,69.4,10.6,68.5,3750,2816,6732,3436,4238,5831,3152,1.65E-05,1.80E-05,0.0001544855149,1.68E-05,2.27E-05,2.62E-05,6.89E-05
工藤美桜,工藤美桜,1.8,7.6,1.8,9.7,34165,31869,19741,40294,29139,37351,11087,0.0001567874726,0.0001413643047,5.90E-05,0.0003123530412,0.0001500693557,0.0001353625671,2.49E-05
国仲涼子,国仲涼子,11.9,65,13.1,62.7,13570,9532,7250,7182,22236,14593,27971,0.0003751002917,0.000311165249,0.0001147548744,0.0001309191666,0.0005104691614,0.0002398652986,0.0009212614535
久保田紗友,久保田紗友,1.8,8,1.9,9.4,41142,12958,5513,6179,17672,13627,15040,0.0005301318271,0.0002246561575,5.33E-05,3.58E-05,0.0002989760776,9.77E-05,9.60E-05
久間田琳加,久間田琳加,2.8,9.4,3.2,11.5,7779,9641,17120,14065,41918,34285,17598,2.05E-05,2.94E-05,9.57E-05,5.47E-05,0.0003452558507,0.0001462104125,8.50E-05
倉科カナ,倉科カナ,20.7,67.4,16.5,67.3,49450,40306,28695,17376,32824,30982,47803,0.0004756358574,0.0002914445445,0.0001864559536,8.06E-05,0.0002319620934,0.0001470093684,0.0006351370775
栗山千明,栗山千明,16.1,73.1,16.3,71.9,62059,30716,15810,14640,14156,30355,29687,0.00168814652,0.0005852501956,0.0002902729039,0.0003067943345,0.0002680535664,0.0004037690616,0.0009381022081
黒木華,黒木華,22.1,74.5,23.4,72.2,30281,29837,19811,14930,32169,146815,43009,0.0007107624123,0.0005704006526,0.0006359383921,0.0004357830862,0.001324542169,0.004341384139,0.001283593593
黒木瞳,黒木瞳,19.3,83.5,17.5,82.7,13872,25190,14077,13736,13197,37169,19123,0.0002834776409,0.0006145426518,0.0003026960366,0.0003573594921,0.0003181055063,0.0006946208944,0.0005812279976
黒沢かずこ,黒沢かずこ,17.2,86.5,25.1,92.9,3806,7420,4217,4380,2304,3157,4189,7.06E-05,0.0001431925513,4.82E-05,5.72E-05,2.84E-05,3.01E-05,9.95E-05
黒島結菜,黒島結菜,7.6,29.2,9,45.1,126459,188908,131322,175357,84368,39389,36176,0.004954350794,0.008513210467,0.004988583145,0.01046760322,0.002966456613,0.0006006150885,0.0008679823555
黒谷友香,黒谷友香,9.6,60.5,6.7,59.1,9775,24812,10745,19633,24348,47054,27055,6.12E-05,0.0002563266432,6.13E-05,0.0001905863476,0.0002361956144,0.0008561180306,0.000306869654
小池栄子,小池栄子,36.3,91.7,42.7,91,85042,46523,37138,30528,46550,22634,18255,0.001263152856,0.0004075177474,0.0003672652164,0.0002631829361,0.0005299228854,0.0001001623676,0.0001072487643
Cocomi,Cocomi,3.9,54,6.2,62.7,18644,22668,22525,29985,107017,65382,14139,0.0009130759795,0.001395149394,0.001344099095,0.004278070884,0.0142466177,0.005832218912,0.001332409173
小芝風花,小芝風花,17.5,54.7,18.2,57.2,56638,38739,154113,70486,41203,209373,53471,0.0007825525125,0.0004240733098,0.004565390747,0.001334306787,0.000391729547,0.004730478738,0.0007000395301
小嶋陽菜,小嶋陽菜,8.5,61.1,8.7,63.7,20793,13891,21115,13928,24216,32481,7592,0.0004439398109,0.0002133264826,0.0003396024401,0.0001918888452,0.0003511074549,0.0003274679697,8.98E-05
小西桜子,小西桜子,0.5,4.1,0.5,2.3,5413,4211,2917,2132,2099,4958,4783,0.0001693927648,5.34E-05,4.06E-06,3.18E-06,1.82E-06,3.94E-06,9.12E-05
小西真奈美,小西真奈美,20.4,72.7,17.9,71.7,9484,12035,10913,4993,5913,7673,7847,1.78E-05,3.35E-05,3.16E-05,1.44E-05,1.56E-05,1.68E-05,2.24E-05
小林聡美,小林聡美,16.8,63.9,17.2,64.2,12002,10637,11179,11200,11476,14226,16813,0.0001048671881,8.76E-05,0.0002239534761,7.86E-05,8.83E-05,5.17E-05,0.0001553694905
小松菜奈,小松菜奈,20.4,66.9,20.9,67.8,46829,53334,40661,46917,40335,27971,23508,0.005249943421,0.006339827525,0.005267294933,0.007497655864,0.004067753976,0.002003703631,0.002953373766
小雪_(女優),小雪,13.1,81.2,13.1,82.5,9025,19236,83897,47109,9419,19194,14723,8.93E-05,0.0004237694055,0.004522808709,0.001847892072,0.000132063601,0.0003236816927,0.0007961371077
近藤春菜,近藤春菜,29.6,96.5,30.8,97,15298,8808,9345,10617,7898,16833,8675,0.0001314049766,8.60E-05,0.0001025480993,0.0001024343418,7.76E-05,0.0001262356436,8.58E-05
紺野彩夏,紺野彩夏,0.7,5.1,1.1,5.5,20085,17599,7784,26125,14464,32775,14309,0.0009470459752,0.0003974025695,6.08E-05,0.0005338245592,0.0001282998361,0.0001343648732,0.0001155005241
紺野まひる,紺野まひる,2.8,26,2.1,27.8,4265,21637,10963,23604,4697,9138,3173,2.23E-05,0.0001985257906,9.77E-05,0.0002487848735,3.55E-05,5.90E-05,2.63E-05
紺野美沙子,紺野美沙子,7.1,53.8,6.7,55.6,8237,20491,4302,3102,4592,16548,5785,9.11E-06,5.84E-05,2.80E-06,1.85E-06,3.73E-06,2.66E-05,6.78E-06
財前直見,財前直見,12.7,67.6,12,66.7,40789,24821,20077,41413,17059,86186,17655,0.0002234779225,8.58E-05,6.11E-05,0.0003299425749,5.14E-05,0.0007207216441,6.32E-05
齋藤飛鳥,齋藤飛鳥,11.9,51.5,10.8,58.4,37113,28703,23176,67548,86549,57040,32289,0.0008277871168,0.0004814286672,0.0004069040393,0.002216388452,0.002826829883,0.001010423956,0.001040331268
斉藤由貴,斉藤由貴,11,76.6,11.3,76.6,18430,62257,19471,20067,22598,17687,22765,0.0004262053436,0.001163197175,0.0003885985566,0.0004755965868,0.0003693299998,0.0002787643684,0.0005878532173
紗栄子,紗栄子,4.2,65.5,6.4,67.8,25142,15567,11902,26871,8318,45228,31076,0.000187312312,0.0001070646947,8.58E-05,0.0002304852583,5.37E-05,0.0001984764034,0.000195739275
坂井真紀,坂井真紀,12.4,64.1,11.2,62.1,16728,7069,6164,6458,17732,13200,9518,0.0002941121612,6.44E-05,3.16E-05,4.53E-05,0.0002967685176,7.09E-05,0.0001066469433
酒井美紀,酒井美紀,8.3,58.8,6.5,57.5,32656,7957,9418,10216,23418,12259,8058,0.000589155823,7.61E-05,4.65E-05,6.94E-05,0.0003747517687,5.90E-05,8.79E-05
酒井若菜,酒井若菜,6.4,43.7,5.7,40.2,14738,14255,28820,8426,9584,25078,11060,9.57E-05,0.000115412864,0.000266078794,5.74E-05,6.58E-05,0.0001229467373,8.82E-05
榊原郁恵,榊原郁恵,16.5,82.8,23.4,83.4,6701,6859,7148,4704,140506,9879,7833,2.38E-05,2.26E-05,3.78E-05,3.12E-05,0.004200286103,0.0001069839741,9.30E-05
坂下千里子,坂下千里子,9,75.4,11.5,74.3,16533,15977,18758,7142,9039,12079,10187,4.44E-05,4.75E-05,6.65E-05,1.36E-05,2.13E-05,1.99E-05,2.53E-05
坂ノ上茜,坂ノ上茜,0.7,2.8,0.4,2.7,15128,10786,17547,6695,8322,15247,9454,4.77E-05,1.62E-05,4.66E-05,8.62E-06,1.22E-05,3.09E-05,3.27E-05
佐久間由衣,佐久間由衣,6.9,25.5,6.7,34.7,17102,14211,15485,9652,145404,533754,26286,0.0002536985592,0.0001501431002,0.0002812164172,0.0001456636444,0.01322292594,0.09494415098,0.002462380649
桜井日奈子,桜井日奈子,9.6,43.9,8.1,46.4,48067,21744,20737,11814,10469,17754,15932,0.0009442471974,0.000444150984,0.0002781455708,0.0001998274838,0.00012496133,0.0001501098022,0.0002119793542
桜井ユキ,桜井ユキ,9.2,29.9,9,31.2,57946,22852,86067,60941,34980,19510,32231,0.002262290301,0.0003929934519,0.004368975652,0.003010835145,0.000978658454,0.0001936412843,0.001311970831
桜田ひより,桜田ひより,2.3,15.6,7.4,23.4,41559,29845,153084,75633,117351,30917,24702,0.0005000473274,0.0002526262171,0.003939114468,0.001186961937,0.002600881964,0.0001692644917,0.0001633163885
桜庭ななみ,桜庭ななみ,4.4,38.8,2.8,36.1,20694,8812,23480,6083,20427,9899,116916,0.0002151838578,8.17E-05,0.000314934239,6.59E-05,0.0002358322646,7.72E-05,0.003746508633
佐々木希,佐々木希,23.4,82.3,20.7,80.4,15312,18276,18158,42849,16291,38138,17929,0.0001514787448,0.0002012791379,0.0002223589342,0.0007680880973,0.0001783892198,0.0003705725551,0.0002566720268
指原莉乃,指原莉乃,25.5,92.2,25.3,91.5,24138,22497,18735,27218,23524,25408,17244,0.0005961926531,0.000471693916,0.0002642122539,0.0006973644343,0.0003850227674,0.0003125735301,0.0003980557267
佐藤栞里,佐藤栞里,29,72.4,32.7,75.9,36749,19432,18090,18214,32493,80555,44990,0.0001814009515,5.26E-05,4.96E-05,6.38E-05,0.0001866046029,0.000629620875,0.0004102605294
佐藤玲,佐藤玲,0.7,3.5,0.5,3.9,45,33,26,33,12,34,17,2.72E-10,1.52E-10,1.02E-10,2.10E-10,2.55E-11,1.12E-10,2.50E-09
佐野ひなこ,佐野ひなこ,4.2,28.5,3.5,28.8,14227,16588,22128,13891,9955,8128,10274,4.08E-05,4.59E-05,0.0001189671885,7.87E-05,4.31E-05,1.44E-05,3.35E-05
沢口靖子,沢口靖子,25.7,83.7,21.2,80.2,20222,16030,82233,22438,18519,13711,12278,0.0002097839005,0.0001040621173,0.001114136328,0.0001069645164,7.04E-05,2.35E-05,7.92E-05
SHELLY,SHELLY,21.6,84.2,18.8,80.2,33415,29195,8991,16261,8179,7816,9573,0.0001872294409,0.0001278092116,2.38E-05,7.73E-05,2.33E-05,1.15E-05,2.60E-05
シシド・カフカ,シシド・カフカ,11.3,60.4,11.3,60.4,11539,8734,9583,5550,5392,5459,6368,5.22E-05,3.07E-05,4.21E-05,2.74E-05,1.87E-05,1.32E-05,2.60E-05
志田彩良,志田彩良,0.5,5.7,1.9,7.8,5646,5390,17450,18577,10867,21558,5637,4.79E-06,4.40E-06,4.77E-05,8.09E-05,2.09E-05,4.86E-05,7.63E-06
志田未来,志田未来,18.6,68.7,17.7,72.4,19446,27610,23600,46532,57112,33533,41881,0.001386654599,0.001601676816,0.001315238817,0.004133601897,0.003685222812,0.001924634751,0.002859469591
篠原涼子,篠原涼子,21.6,90.1,23.5,90.8,15547,20317,35606,29175,108599,51663,23713,0.0002746426016,0.0003740248699,0.0008410934222,0.0008303975547,0.009088643033,0.00160660565,0.001186284074
柴咲コウ,柴咲コウ,28.5,89.6,31.3,89,75118,287381,60344,61354,151230,36144,19611,0.002663363934,0.02539546329,0.002635689877,0.00240910787,0.009014977183,0.0007784078506,0.000573019323
柴田理恵,柴田理恵,21.2,95.9,22.3,95.8,5623,5156,5010,4623,5386,4735,4308,2.67E-05,2.23E-05,2.70E-05,2.37E-05,3.26E-05,1.48E-05,2.23E-05
渋谷凪咲,渋谷凪咲,11.2,34.7,12.6,41.6,39681,22393,19630,25988,17794,29634,25153,0.0002115016334,6.98E-05,5.84E-05,0.0001299303747,5.60E-05,8.52E-05,0.000128235223
島崎遥香,島崎遥香,4.1,51.2,5,50.1,32295,17570,15518,19806,18707,11602,7159,0.0003687418667,0.0001193499429,0.000107828025,0.0002351112548,0.0001573157811,5.37E-05,5.07E-05
島崎和歌子,島崎和歌子,15.8,80.9,18.1,80.9,10745,59728,20901,15447,12116,22222,12740,7.26E-05,0.0008802442233,0.0002058870641,0.0001530969454,0.0002362313718,0.0001921927502,0.0001252092291
清水ミチコ,清水ミチコ,19.6,86.4,21.1,82.8,6195,4077,5820,8146,6965,4837,4201,2.43E-05,9.12E-06,2.28E-05,1.50E-05,1.04E-05,8.42E-06,7.54E-06
趣里,趣里,7.6,31.2,10.1,38.9,33226,17497,226687,57035,40271,21017,50021,0.002217641735,0.0005114336224,0.03577508881,0.003703807461,0.002699675328,0.0006159646401,0.003184534752
白石聖,白石聖,3.5,8.7,1.9,9.6,15706,19895,24249,19011,7345,25535,18660,3.31E-05,5.51E-05,8.91E-05,6.95E-05,9.54E-06,6.33E-05,7.06E-05
